strategy,symbol,timeframe,mode,rr_cap,trade_count,resolved_count,wins,losses,win_rate,tp1_count,tp2_count,sl_count,net_r,profit_factor,expectancy,average_r,average_winning_r,average_losing_r,max_drawdown_r,max_consecutive_wins,max_consecutive_losses,outlier_dependency
SMC,EURUSD,M15,Cap_2.5,,386,386,68,318,0.17616580310880828,68,0,318,-199.26474555968616,0.3733813032714271,-0.516229910776389,-0.516229910776389,1.7461066829457912,-1.0,247.49338004426187,39,168,N/A (baseline non-positive)
SMC,EURUSD,M15,Cap_2.0,,386,386,68,318,0.17616580310880828,68,0,318,-205.49310875213644,0.3537952554964263,-0.5323655667153794,-0.5323655667153794,1.6545131065862286,-1.0,247.49338004426187,39,168,N/A (baseline non-positive)
SMC,EURUSD,M30,Baseline,,123,123,19,104,0.15447154471544716,18,1,104,-22.033042375562484,0.7881438233118991,-0.17913042581758118,-0.17913042581758118,4.314050401286185,-1.0,44.74303059560848,8,41,N/A (baseline non-positive)
SMC,EURUSD,M30,Cap_5.0,,123,123,19,104,0.15447154471544716,18,1,104,-45.636230942010215,0.5611900870960557,-0.3710262678212213,-0.3710262678212213,3.071777318841568,-1.0,47.85293855443161,8,41,N/A (baseline non-positive)
SMC,EURUSD,M30,Cap_4.0,,123,123,19,104,0.15447154471544716,18,1,104,-51.42422016098564,0.5055363446059074,-0.41808309073972066,-0.41808309073972066,2.767146307316545,-1.0,53.640927773407036,8,41,N/A (baseline non-positive)
SMC,EURUSD,M30,Cap_3.0,,123,123,19,104,0.15447154471544716,18,1,104,-58.62332226176643,0.43631420902147655,-0.4766123761119222,-0.4766123761119222,2.388246196749135,-1.0,60.84002987418783,8,41,N/A (baseline non-positive)
SMC,EURUSD,M30,Cap_2.5,,123,123,19,104,0.15447154471544716,18,1,104,-62.64858520986347,0.3976097575974666,-0.5093380911371014,-0.5093380911371014,2.1763902521124483,-1.0,64.84002987418782,8,41,N/A (baseline non-positive)
SMC,EURUSD,M30,Cap_2.0,,123,123,19,104,0.15447154471544716,18,1,104,-67.70914739657717,0.3489505058021426,-0.5504808731429038,-0.5504808731429038,1.9100448738643594,-1.0,69.40059206090152,8,41,N/A (baseline non-positive)
SMC,EURUSD,H1,Baseline,,14,14,9,5,0.6428571428571429,8,1,5,20.4932513056835,5.0986502611367,1.4638036646916786,1.4638036646916786,2.8325834784092776,-1.0,3.0,3,3,Low R-Multiple Sensitivity
SMC,EURUSD,H1,Cap_5.0,,14,14,9,5,0.6428571428571429,8,1,5,20.140458521725236,5.028091704345047,1.4386041801232312,1.4386041801232312,2.7933842801916926,-1.0,3.0,3,3,Low R-Multiple Sensitivity
SMC,EURUSD,H1,Cap_4.0,,14,14,9,5,0.6428571428571429,8,1,5,19.140458521725236,4.828091704345047,1.3671756086946598,1.3671756086946598,2.682273169080582,-1.0,3.0,3,3,Low R-Multiple Sensitivity
SMC,EURUSD,H1,Cap_3.0,,14,14,9,5,0.6428571428571429,8,1,5,17.65887527520923,4.531775055041846,1.2613482339435165,1.2613482339435165,2.517652808356581,-1.0,3.0,3,3,Low R-Multiple Sensitivity
SMC,EURUSD,H1,Cap_2.5,,14,14,9,5,0.6428571428571429,8,1,5,15.158875275209228,4.031775055041846,1.0827768053720876,1.0827768053720876,2.239875030578803,-1.0,3.0,3,3,Low R-Multiple Sensitivity
SMC,EURUSD,H1,Cap_2.0,,14,14,9,5,0.6428571428571429,8,1,5,12.39397948077661,3.4787958961553223,0.8852842486269007,0.8852842486269007,1.9326643867529567,-1.0,3.0,3,3,Low R-Multiple Sensitivity
SMC,EURUSD,H4,Baseline,,9,9,0,9,0.0,0,0,9,-9.0,0.0,-1.0,-1.0,0.0,-1.0,9.0,0,9,N/A (baseline non-positive)
SMC,EURUSD,H4,Cap_5.0,,9,9,0,9,0.0,0,0,9,-9.0,0.0,-1.0,-1.0,0.0,-1.0,9.0,0,9,N/A (baseline non-positive)
SMC,EURUSD,H4,Cap_4.0,,9,9,0,9,0.0,0,0,9,-9.0,0.0,-1.0,-1.0,0.0,-1.0,9.0,0,9,N/A (baseline non-positive)
SMC,EURUSD,H4,Cap_3.0,,9,9,0,9,0.0,0,0,9,-9.0,0.0,-1.0,-1.0,0.0,-1.0,9.0,0,9,N/A (baseline non-positive)
SMC,EURUSD,H4,Cap_2.5,,9,9,0,9,0.0,0,0,9,-9.0,0.0,-1.0,-1.0,0.0,-1.0,9.0,0,9,N/A (baseline non-positive)
SMC,EURUSD,H4,Cap_2.0,,9,9,0,9,0.0,0,0,9,-9.0,0.0,-1.0,-1.0,0.0,-1.0,9.0,0,9,N/A (baseline non-positive)
SMC,XAUUSD,M1,Baseline,,763,763,227,536,0.29750982961992134,164,63,536,302.5903264256903,1.5645341910927049,0.39657972008609477,0.39657972008609477,3.694230512888504,-1.0,97.30738252029244,43,74,High R-Multiple Sensitivity
SMC,XAUUSD,M1,Cap_5.0,,763,763,227,536,0.29750982961992134,164,63,536,166.23657584914037,1.3101428653901872,0.21787231435011845,0.21787231435011845,3.093553197573306,-1.0,138.01471745251982,43,74,High R-Multiple Sensitivity
SMC,XAUUSD,M1,Cap_4.0,,763,763,227,536,0.29750982961992134,164,63,536,103.54939762118772,1.1931891746663952,0.1357134962269826,0.1357134962269826,2.8173982274061142,-1.0,157.04762428260963,43,74,High R-Multiple Sensitivity
SMC,XAUUSD,M1,Cap_3.0,,763,763,227,536,0.29750982961992134,164,63,536,28.86196741922551,1.0538469541403463,0.03782695598850001,0.03782695598850001,2.4883787110979094,-1.0,185.14168291366008,43,74,High R-Multiple Sensitivity
SMC,XAUUSD,M1,Cap_2.5,,763,763,227,536,0.29750982961992134,164,63,536,-31.957650026565403,0.9403775186071541,-0.041884207112143385,-0.041884207112143385,2.2204508809402403,-1.0,208.37132175899697,43,74,High R-Multiple Sensitivity
SMC,XAUUSD,M1,Cap_2.0,,763,763,227,536,0.29750982961992134,164,63,536,-105.04914506924834,0.8040127890499098,-0.13767908921264527,-0.13767908921264527,1.8984619159945006,-1.0,241.90544568396695,43,74,High R-Multiple Sensitivity
SMC,XAUUSD,M5,Baseline,,521,521,94,427,0.18042226487523993,86,8,427,-134.90595535142924,0.6840609944931401,-0.2589365745708815,-0.2589365745708815,3.1073834537082,-1.0,215.0151138007643,6,39,N/A (baseline non-positive)
SMC,XAUUSD,M5,Cap_5.0,,521,521,94,427,0.18042226487523993,86,8,427,-192.81337892786837,0.5484464193726736,-0.3700832608980199,-0.3700832608980199,2.4913470326822513,-1.0,222.2825296091448,6,39,N/A (baseline non-positive)
SMC,XAUUSD,M5,Cap_4.0,,521,521,94,427,0.18042226487523993,86,8,427,-201.03571861526686,0.5291903545309907,-0.38586510290838166,-0.38586510290838166,2.4038753338801393,-1.0,229.17572479135458,6,39,N/A (baseline non-positive)
SMC,XAUUSD,M5,Cap_3.0,,521,521,94,427,0.18042226487523993,86,8,427,-215.6121360840932,0.4950535454705076,-0.41384287156255894,-0.41384287156255894,2.2488070629351786,-1.0,240.34663312822826,6,39,N/A (baseline non-positive)
SMC,XAUUSD,M5,Cap_2.5,,521,521,94,427,0.18042226487523993,86,8,427,-228.70909952644487,0.46438149993806827,-0.4389809971716792,-0.4389809971716792,2.109477664612289,-1.0,249.9126110526768,6,39,N/A (baseline non-positive)
SMC,XAUUSD,M5,Cap_2.0,,521,521,94,427,0.18042226487523993,86,8,427,-249.4264001514506,0.41586323149543186,-0.4787454897340702,-0.4787454897340702,1.8890808494526532,-1.0,265.54646587859133,6,39,N/A (baseline non-positive)
SMC,XAUUSD,M15,Baseline,,299,299,154,145,0.5150501672240803,153,1,145,445.6240370446164,4.073269220997355,1.4903813947980482,1.4903813947980482,3.835221019770236,-1.0,34.0,82,34,High R-Multiple Sensitivity
SMC,XAUUSD,M15,Cap_5.0,,299,299,154,145,0.5150501672240803,153,1,145,254.68202052073804,2.7564277277292275,0.8517793328452777,0.8517793328452777,2.595337795589208,-1.0,34.0,82,34,High R-Multiple Sensitivity
SMC,XAUUSD,M15,Cap_4.0,,299,299,154,145,0.5150501672240803,153,1,145,215.194251851205,2.4840982886289984,0.7197132168936622,0.7197132168936622,2.338923713319512,-1.0,34.0,82,34,High R-Multiple Sensitivity
SMC,XAUUSD,M15,Cap_3.0,,299,299,154,145,0.5150501672240803,153,1,145,174.14244516120883,2.2009823804221287,0.5824162045525378,0.5824162045525378,2.0723535400078488,-1.0,34.0,82,34,High R-Multiple Sensitivity
SMC,XAUUSD,M15,Cap_2.5,,299,299,154,145,0.5150501672240803,153,1,145,151.5517648444387,2.0451845851340598,0.5068620897807314,0.5068620897807314,1.9256608106781732,-1.0,34.0,82,34,High R-Multiple Sensitivity
SMC,XAUUSD,M15,Cap_2.0,,299,299,154,145,0.5150501672240803,153,1,145,126.03105089443525,1.8691796613409322,0.4215085314195159,0.4215085314195159,1.7599418889249037,-1.0,34.0,82,34,High R-Multiple Sensitivity
SMC,XAUUSD,M30,Baseline,,67,67,16,51,0.23880597014925373,15,1,51,-10.664726369711097,0.7908877182409587,-0.15917502044344922,-0.15917502044344922,2.5209546018930564,-1.0,29.83328481384667,8,24,N/A (baseline non-positive)
SMC,XAUUSD,M30,Cap_5.0,,67,67,16,51,0.23880597014925373,15,1,51,-10.664726369711097,0.7908877182409587,-0.15917502044344922,-0.15917502044344922,2.5209546018930564,-1.0,29.83328481384667,8,24,N/A (baseline non-positive)
SMC,XAUUSD,M30,Cap_4.0,,67,67,16,51,0.23880597014925373,15,1,51,-12.500727214406616,0.7548877016783018,-0.1865780181254719,-0.1865780181254719,2.4062045490995865,-1.0,30.691645557184415,8,24,N/A (baseline non-positive)
SMC,XAUUSD,M30,Cap_3.0,,67,67,16,51,0.23880597014925373,15,1,51,-14.944848290360525,0.7069637590125387,-0.22305743716956009,-0.22305743716956009,2.253446981852467,-1.0,31.691645557184415,8,24,N/A (baseline non-positive)
SMC,XAUUSD,M30,Cap_2.5,,67,67,16,51,0.23880597014925373,15,1,51,-16.934281315908855,0.6679552683155128,-0.2527504674016247,-0.2527504674016247,2.1291074177556966,-1.0,32.191645557184415,8,24,N/A (baseline non-positive)
SMC,XAUUSD,M30,Cap_2.0,,67,67,16,51,0.23880597014925373,15,1,51,-20.529872779421865,0.5974534749132968,-0.3064160116331622,-0.3064160116331622,1.9043829512861337,-1.0,32.691645557184415,8,24,N/A (baseline non-positive)
SMC,XAUUSD,H1,Baseline,,25,25,9,16,0.36,8,1,16,32.506283723676255,3.0316427327297664,1.3002513489470502,1.3002513489470502,5.389587080408473,-1.0,8.957104237481149,6,7,High R-Multiple Sensitivity
SMC,XAUUSD,H1,Cap_5.0,,25,25,9,16,0.36,8,1,16,12.090968546179386,1.7556855341362114,0.4836387418471755,0.4836387418471755,3.121218727353265,-1.0,9.03035659602989,6,7,High R-Multiple Sensitivity
SMC,XAUUSD,H1,Cap_4.0,,25,25,9,16,0.36,8,1,16,9.888434014082469,1.6180271258801542,0.39553736056329875,0.39553736056329875,2.8764926682313856,-1.0,10.03035659602989,6,7,High R-Multiple Sensitivity
SMC,XAUUSD,H1,Cap_3.0,,25,25,9,16,0.36,8,1,16,6.312682314050784,1.394542644628174,0.25250729256203136,0.25250729256203136,2.4791869237834203,-1.0,11.03035659602989,6,7,High R-Multiple Sensitivity
SMC,XAUUSD,H1,Cap_2.5,,25,25,9,16,0.36,8,1,16,4.123119072833169,1.2576949420520729,0.16492476291332675,0.16492476291332675,2.2359021192036854,-1.0,11.53035659602989,6,7,High R-Multiple Sensitivity
SMC,XAUUSD,H1,Cap_2.0,,25,25,9,16,0.36,8,1,16,1.572824997659816,1.0983015623537384,0.06291299990639264,0.06291299990639264,1.9525361108510906,-1.0,12.03035659602989,6,7,High R-Multiple Sensitivity
SMC,XAUUSD,H4,Baseline,,24,24,6,18,0.25,6,0,18,-5.886773206272319,0.6729570440959822,-0.2452822169280133,-0.2452822169280133,2.0188711322879467,-1.0,17.0,3,17,N/A (baseline non-positive)
SMC,XAUUSD,H4,Cap_5.0,,24,24,6,18,0.25,6,0,18,-5.886773206272319,0.6729570440959822,-0.2452822169280133,-0.2452822169280133,2.0188711322879467,-1.0,17.0,3,17,N/A (baseline non-positive)
SMC,XAUUSD,H4,Cap_4.0,,24,24,6,18,0.25,6,0,18,-5.886773206272319,0.6729570440959822,-0.2452822169280133,-0.2452822169280133,2.0188711322879467,-1.0,17.0,3,17,N/A (baseline non-positive)
SMC,XAUUSD,H4,Cap_3.0,,24,24,6,18,0.25,6,0,18,-6.700659027854743,0.6277411651191809,-0.2791941261606143,-0.2791941261606143,1.8832234953575426,-1.0,17.0,3,17,N/A (baseline non-positive)
SMC,XAUUSD,H4,Cap_2.5,,24,24,6,18,0.25,6,0,18,-7.200659027854743,0.5999633873414031,-0.30002745949394766,-0.30002745949394766,1.7998901620242094,-1.0,17.0,3,17,N/A (baseline non-positive)
SMC,XAUUSD,H4,Cap_2.0,,24,24,6,18,0.25,6,0,18,-7.700659027854744,0.5721856095636253,-0.320860792827281,-0.320860792827281,1.7165568286908761,-1.0,17.0,3,17,N/A (baseline non-positive)
SMC,GBPUSD,M1,Baseline,,658,658,210,448,0.3191489361702128,189,21,448,267.08418554255684,1.596170057014637,0.4059030175418797,0.4059030175418797,3.40516278829789,-1.0,48.052739392987036,29,34,High R-Multiple Sensitivity
SMC,GBPUSD,M1,Cap_5.0,,658,658,210,448,0.3191489361702128,189,21,448,149.39760349772286,1.333476793521704,0.22704802963179765,0.22704802963179765,2.8447504928462997,-1.0,51.30504874531147,29,34,High R-Multiple Sensitivity
SMC,GBPUSD,M1,Cap_4.0,,658,658,210,448,0.3191489361702128,189,21,448,112.00472565085668,1.2500105483278057,0.17021994779765454,0.17021994779765454,2.6666891697659842,-1.0,60.082646670011414,29,34,High R-Multiple Sensitivity
SMC,GBPUSD,M1,Cap_3.0,,658,658,210,448,0.3191489361702128,189,21,448,57.18583776095252,1.1276469592878413,0.08690856802576372,0.08690856802576372,2.405646846480727,-1.0,81.38113826926629,29,34,High R-Multiple Sensitivity
SMC,GBPUSD,M1,Cap_2.5,,658,658,210,448,0.3191489361702128,189,21,448,14.715895108259303,1.032847980152365,0.022364582231397118,0.022364582231397118,2.2034090243250444,-1.0,101.94799510378893,29,34,High R-Multiple Sensitivity
SMC,GBPUSD,M1,Cap_2.0,,658,658,210,448,0.3191489361702128,189,21,448,-47.53984671741239,0.8938842707200617,-0.07224900716931974,-0.07224900716931974,1.9069531108694648,-1.0,130.46136822806153,29,34,High R-Multiple Sensitivity
SMC,GBPUSD,M5,Baseline,,476,476,130,346,0.27310924369747897,120,10,346,150.20303220002626,1.434112809826666,0.31555258865551733,0.31555258865551733,3.816946401538663,-1.0,48.984761163835095,15,27,High R-Multiple Sensitivity
SMC,GBPUSD,M5,Cap_5.0,,476,476,130,346,0.27310924369747897,120,10,346,49.19399047749891,1.1421791632297662,0.10334871949054392,0.10334871949054392,3.039953772903838,-1.0,52.459134940328795,15,27,High R-Multiple Sensitivity
SMC,GBPUSD,M5,Cap_4.0,,476,476,130,346,0.27310924369747897,120,10,346,18.25461127049491,1.0527589921112572,0.038350023677510316,0.038350023677510316,2.801958548234576,-1.0,59.403683355896014,15,27,High R-Multiple Sensitivity
SMC,GBPUSD,M5,Cap_3.0,,476,476,130,346,0.27310924369747897,120,10,346,-28.503285432910644,0.9176205623326285,-0.05988085174981228,-0.05988085174981228,2.442282419746841,-1.0,72.43111882578908,15,27,High R-Multiple Sensitivity
SMC,GBPUSD,M5,Cap_2.5,,476,476,130,346,0.27310924369747897,120,10,346,-59.76617159224197,0.8272654000224222,-0.12555918401731506,-0.12555918401731506,2.2017986800596776,-1.0,81.906585617067,15,27,High R-Multiple Sensitivity
SMC,GBPUSD,M5,Cap_2.0,,476,476,130,346,0.27310924369747897,120,10,346,-99.23219957685154,0.7132017353270187,-0.20847100751439399,-0.20847100751439399,1.8982138494088343,-1.0,100.23219957685154,15,27,High R-Multiple Sensitivity
SMC,GBPUSD,M15,Baseline,,122,122,22,100,0.18032786885245902,22,0,100,-16.66486025083197,0.8333513974916806,-0.13659721517075385,-0.13659721517075385,3.787960897689456,-1.0,53.24746380070544,3,22,N/A (baseline non-positive)
SMC,GBPUSD,M15,Cap_5.0,,122,122,22,100,0.18032786885245902,22,0,100,-37.3556919775076,0.626443080224924,-0.3061941965369475,-0.3061941965369475,2.8474685464769274,-1.0,53.24746380070544,3,22,N/A (baseline non-positive)
SMC,GBPUSD,M15,Cap_4.0,,122,122,22,100,0.18032786885245902,22,0,100,-41.17488466557991,0.588251153344201,-0.3374990546359009,-0.3374990546359009,2.673868878837277,-1.0,54.21720559345575,3,22,N/A (baseline non-positive)
SMC,GBPUSD,M15,Cap_3.0,,122,122,22,100,0.18032786885245902,22,0,100,-47.58342683271632,0.5241657316728368,-0.39002808879275674,-0.39002808879275674,2.3825715076038034,-1.0,57.62574776059216,3,22,N/A (baseline non-positive)
SMC,GBPUSD,M15,Cap_2.5,,122,122,22,100,0.18032786885245902,22,0,100,-51.76949671756948,0.4823050328243052,-0.42434013702925805,-0.42434013702925805,2.1922956037468415,-1.0,60.31181764544532,3,22,N/A (baseline non-positive)
SMC,GBPUSD,M15,Cap_2.0,,122,122,22,100,0.18032786885245902,22,0,100,-57.88711773243219,0.42112882267567814,-0.474484571577313,-0.474484571577313,1.9142219212530822,-1.0,64.88711773243219,3,22,N/A (baseline non-positive)
SMC,GBPUSD,M30,Baseline,,142,142,8,134,0.056338028169014086,8,0,134,-105.97571304007013,0.20913646985022277,-0.7463078383103531,-0.7463078383103531,3.503035869991232,-1.0,111.05404067113969,2,70,N/A (baseline non-positive)
SMC,GBPUSD,M30,Cap_5.0,,142,142,8,134,0.056338028169014086,8,0,134,-111.8729064277372,0.1651275639721103,-0.7878373692094169,-0.7878373692094169,2.765886696532848,-1.0,116.8729064277372,2,70,N/A (baseline non-positive)
SMC,GBPUSD,M30,Cap_4.0,,142,142,8,134,0.056338028169014086,8,0,134,-113.8729064277372,0.15020219083778194,-0.8019218762516704,-0.8019218762516704,2.515886696532848,-1.0,117.8729064277372,2,70,N/A (baseline non-positive)
SMC,GBPUSD,M30,Cap_3.0,,142,142,8,134,0.056338028169014086,8,0,134,-115.90609735880392,0.13502912418803034,-0.816240122245098,-0.816240122245098,2.261737830149509,-1.0,118.90609735880392,2,70,N/A (baseline non-positive)
SMC,GBPUSD,M30,Cap_2.5,,142,142,8,134,0.056338028169014086,8,0,134,-117.40609735880392,0.12383509433728411,-0.8268035025267881,-0.8268035025267881,2.074237830149509,-1.0,119.90609735880392,2,70,N/A (baseline non-positive)
SMC,GBPUSD,M30,Cap_2.0,,142,142,8,134,0.056338028169014086,8,0,134,-119.21299460417839,0.11035078653598217,-0.8395281310153407,-0.8395281310153407,1.8483756744777013,-1.0,121.21299460417839,2,70,N/A (baseline non-positive)
SMC,GBPUSD,H1,Baseline,,37,37,16,21,0.43243243243243246,16,0,21,19.99916693584025,1.952341282659059,0.5405180252929798,0.5405180252929798,2.5624479334900157,-1.0,9.23649470901557,7,8,Low R-Multiple Sensitivity
SMC,GBPUSD,H1,Cap_5.0,,37,37,16,21,0.43243243243243246,16,0,21,18.072090979135915,1.8605757609112337,0.4884348913279977,0.4884348913279977,2.4420056861959947,-1.0,9.23649470901557,7,8,Low R-Multiple Sensitivity
SMC,GBPUSD,H1,Cap_4.0,,37,37,16,21,0.43243243243243246,16,0,21,16.072090979135915,1.7653376656731385,0.43438083727394367,0.43438083727394367,2.3170056861959947,-1.0,9.23649470901557,7,8,Low R-Multiple Sensitivity
SMC,GBPUSD,H1,Cap_3.0,,37,37,16,21,0.43243243243243246,16,0,21,13.435934592342491,1.6398064091591662,0.36313336736060786,0.36313336736060786,2.1522459120214057,-1.0,9.65041084450313,7,8,Low R-Multiple Sensitivity
SMC,GBPUSD,H1,Cap_2.5,,37,37,16,21,0.43243243243243246,16,0,21,11.040345185509665,1.5257307231195079,0.29838770771647743,0.29838770771647743,2.002521574094354,-1.0,10.546000251335956,7,8,Low R-Multiple Sensitivity
SMC,GBPUSD,H1,Cap_2.0,,37,37,16,21,0.43243243243243246,16,0,21,8.130613254916693,1.3871720597579378,0.21974630418693764,0.21974630418693764,1.8206633284322933,-1.0,11.546000251335956,7,8,Low R-Multiple Sensitivity
SMC,GBPUSD,H4,Baseline,,9,9,1,8,0.1111111111111111,1,0,8,-5.840994708857627,0.2698756613927966,-0.6489994120952919,-0.6489994120952919,2.159005291142373,-1.0,8.0,1,8,N/A (baseline non-positive)
SMC,GBPUSD,H4,Cap_5.0,,9,9,1,8,0.1111111111111111,1,0,8,-5.840994708857627,0.2698756613927966,-0.6489994120952919,-0.6489994120952919,2.159005291142373,-1.0,8.0,1,8,N/A (baseline non-positive)
SMC,GBPUSD,H4,Cap_4.0,,9,9,1,8,0.1111111111111111,1,0,8,-5.840994708857627,0.2698756613927966,-0.6489994120952919,-0.6489994120952919,2.159005291142373,-1.0,8.0,1,8,N/A (baseline non-positive)
SMC,GBPUSD,H4,Cap_3.0,,9,9,1,8,0.1111111111111111,1,0,8,-5.840994708857627,0.2698756613927966,-0.6489994120952919,-0.6489994120952919,2.159005291142373,-1.0,8.0,1,8,N/A (baseline non-positive)
SMC,GBPUSD,H4,Cap_2.5,,9,9,1,8,0.1111111111111111,1,0,8,-5.840994708857627,0.2698756613927966,-0.6489994120952919,-0.6489994120952919,2.159005291142373,-1.0,8.0,1,8,N/A (baseline non-positive)
SMC,GBPUSD,H4,Cap_2.0,,9,9,1,8,0.1111111111111111,1,0,8,-6.0,0.25,-0.6666666666666666,-0.6666666666666666,2.0,-1.0,8.0,1,8,N/A (baseline non-positive)
SMC,NZDUSD,M1,Baseline,,555,555,160,395,0.2882882882882883,152,8,395,42.212011275129306,1.1068658513294414,0.07605767797320596,0.07605767797320596,2.7325750704695584,-1.0,49.66682408326571,17,22,High R-Multiple Sensitivity
SMC,NZDUSD,M1,Cap_5.0,,555,555,160,395,0.2882882882882883,152,8,395,1.1220080632450369,1.0028405267423925,0.0020216361499910576,0.0020216361499910576,2.4757625503952814,-1.0,58.89947475574741,17,22,High R-Multiple Sensitivity
SMC,NZDUSD,M1,Cap_4.0,,555,555,160,395,0.2882882882882883,152,8,395,-15.287059300660044,0.9612985840489618,-0.027544250992180257,-0.027544250992180257,2.373205879370875,-1.0,61.530065675898975,17,22,High R-Multiple Sensitivity
SMC,NZDUSD,M1,Cap_3.0,,555,555,160,395,0.2882882882882883,152,8,395,-43.92785609157966,0.8887902377428365,-0.0791492902550985,-0.0791492902550985,2.1942008994276274,-1.0,68.75646367971308,17,22,High R-Multiple Sensitivity
SMC,NZDUSD,M1,Cap_2.5,,555,555,160,395,0.2882882882882883,152,8,395,-66.25040361910531,0.8322774591921384,-0.11937009661100056,-0.11937009661100056,2.0546849773805915,-1.0,78.71338695390158,17,22,High R-Multiple Sensitivity
SMC,NZDUSD,M1,Cap_2.0,,555,555,160,395,0.2882882882882883,152,8,395,-99.84797458117751,0.7472203175160059,-0.17990626050662614,-0.17990626050662614,1.8447001588676404,-1.0,104.17426695573248,17,22,High R-Multiple Sensitivity
SMC,NZDUSD,M5,Baseline,,439,439,120,319,0.2733485193621868,113,7,319,7.40391542042553,1.0232097662082302,0.01686541098046818,0.01686541098046818,2.7200326285035463,-1.0,60.252965119019336,12,20,High R-Multiple Sensitivity
SMC,NZDUSD,M5,Cap_5.0,,439,439,120,319,0.2733485193621868,113,7,319,-17.49263563102728,0.9451641516268736,-0.039846550412362826,-0.039846550412362826,2.5125613697414395,-1.0,60.998848817550055,12,20,High R-Multiple Sensitivity
SMC,NZDUSD,M5,Cap_4.0,,439,439,120,319,0.2733485193621868,113,7,319,-28.004487765955044,0.9122116370973196,-0.06379154388600237,-0.06379154388600237,2.4249626019503747,-1.0,63.95800012622601,12,20,High R-Multiple Sensitivity
SMC,NZDUSD,M5,Cap_3.0,,439,439,120,319,0.2733485193621868,113,7,319,-49.13707737325923,0.8459652746919774,-0.11192956121471351,-0.11192956121471351,2.248857688556173,-1.0,66.95800012622601,12,20,High R-Multiple Sensitivity
SMC,NZDUSD,M5,Cap_2.5,,439,439,120,319,0.2733485193621868,113,7,319,-68.4608263857086,0.7853892589789699,-0.1559472127237098,-0.1559472127237098,2.087826446785762,-1.0,81.3406920011119,12,20,High R-Multiple Sensitivity
SMC,NZDUSD,M5,Cap_2.0,,439,439,120,319,0.2733485193621868,113,7,319,-95.37795819651626,0.7010095354341185,-0.21726186377338555,-0.21726186377338555,1.8635170150290312,-1.0,106.31048253391225,12,20,High R-Multiple Sensitivity
SMC,NZDUSD,M15,Baseline,,162,162,40,122,0.24691358024691357,39,1,122,-7.563636368303506,0.9380029805876763,-0.04668911338458954,-0.04668911338458954,2.8609090907924126,-1.0,54.8118840930935,7,24,N/A (baseline non-positive)
SMC,NZDUSD,M15,Cap_5.0,,162,162,40,122,0.24691358024691357,39,1,122,-16.570075350735856,0.8641797102398698,-0.10228441574528306,-0.10228441574528306,2.635748116231604,-1.0,55.86032406798873,7,24,N/A (baseline non-positive)
SMC,NZDUSD,M15,Cap_4.0,,162,162,40,122,0.24691358024691357,39,1,122,-21.5836966570737,0.8230844536305433,-0.13323269541403518,-0.13323269541403518,2.5104075835731576,-1.0,57.8108971514337,7,24,N/A (baseline non-positive)
SMC,NZDUSD,M15,Cap_3.0,,162,162,40,122,0.24691358024691357,39,1,122,-31.547311923698263,0.7414154760352599,-0.1947364933561621,-0.1947364933561621,2.261317201907543,-1.0,62.24427569761188,7,24,N/A (baseline non-positive)
SMC,NZDUSD,M15,Cap_2.5,,162,162,40,122,0.24691358024691357,39,1,122,-39.497956300818174,0.676246259829359,-0.24381454506677885,-0.24381454506677885,2.062551092479546,-1.0,65.65866707727278,7,24,N/A (baseline non-positive)
SMC,NZDUSD,M15,Cap_2.0,,162,162,40,122,0.24691358024691357,39,1,122,-48.96311832548062,0.5986629645452406,-0.3022414711449421,-0.3022414711449421,1.8259220418629842,-1.0,69.65866707727278,7,24,N/A (baseline non-positive)
SMC,NZDUSD,M30,Baseline,,199,199,27,172,0.135678391959799,25,2,172,-81.09782472393677,0.5285010190468793,-0.4075267574067174,-0.4075267574067174,3.3667472324467864,-1.0,117.70146021514401,8,85,N/A (baseline non-positive)
SMC,NZDUSD,M30,Cap_5.0,,199,199,27,172,0.135678391959799,25,2,172,-109.43068628052875,0.3637750797643677,-0.5499029461333103,-0.5499029461333103,2.317381989610046,-1.0,120.1336707878688,8,85,N/A (baseline non-positive)
SMC,NZDUSD,M30,Cap_4.0,,199,199,27,172,0.135678391959799,25,2,172,-113.33225293796829,0.34109155268623076,-0.569508808733509,-0.569508808733509,2.172879520815989,-1.0,121.33225293796829,8,85,N/A (baseline non-positive)
SMC,NZDUSD,M30,Cap_3.0,,199,199,27,172,0.135678391959799,25,2,172,-118.33225293796829,0.3120217852443703,-0.5946344368742125,-0.5946344368742125,1.9876943356308037,-1.0,123.33225293796829,8,85,N/A (baseline non-positive)
SMC,NZDUSD,M30,Cap_2.5,,199,199,27,172,0.135678391959799,25,2,172,-121.33615783863414,0.29455722186840616,-0.609729436375046,-0.609729436375046,1.876438598569106,-1.0,124.83615783863414,8,85,N/A (baseline non-positive)
SMC,NZDUSD,M30,Cap_2.0,,199,199,27,172,0.135678391959799,25,2,172,-125.58730873392513,0.26984122829113294,-0.631092003688066,-0.631092003688066,1.7189885654101802,-1.0,127.58730873392513,8,85,N/A (baseline non-positive)
SMC,NZDUSD,H1,Baseline,,31,31,9,22,0.2903225806451613,7,2,22,21.080437223356554,1.9582016919707526,0.6800141039792437,0.6800141039792437,4.786715247039616,-1.0,15.0,5,15,High R-Multiple Sensitivity
